Name,logn,logq,points,RealRes,result,error,tinit,tcsv,tenc,tdist,tdec
MAC000170.txt,11,91,39645,10609.985001,10609.877297,-0.001015,18.044695,87.539824,86.440110,171.440899,1.325024
MAC000171.txt,11,91,39646,2754.655999,2755.113661,0.016614,20.567492,98.414062,62.787155,200.941654,0.690310
MAC000172.txt,11,91,30518,2717.553000,2717.703463,0.005537,14.904549,70.037482,50.217792,145.817797,0.702645
MAC000173.txt,11,91,39645,4814.727000,4814.439391,-0.005974,14.863625,101.735735,89.597902,160.666020,1.345476
MAC000174.txt,11,91,39643,17156.498998,17156.523916,0.000145,12.143446,89.588556,66.021086,135.683898,0.654485
MAC000175.txt,11,91,39600,6616.393000,6616.894638,0.007582,13.751585,76.580888,53.863110,250.361267,1.504738
MAC000176.txt,11,91,39595,6485.506000,6485.136914,-0.005691,17.401789,92.683920,80.218615,179.128979,0.657463
MAC000177.txt,11,91,39605,4655.206000,4655.105796,-0.002153,19.464306,87.257634,60.398643,162.769443,0.632227
MAC000178.txt,11,91,39606,9415.589000,9416.073952,0.005151,13.653179,91.306319,71.734773,185.974380,0.627684
MAC000179.txt,11,91,39606,6195.581000,6195.984592,0.006514,13.216924,94.354436,61.383638,233.325927,0.770902
MAC000180.txt,11,91,39604,8897.973005,8898.202485,0.002579,16.488721,130.157748,76.308335,205.460305,1.106577
MAC000181.txt,11,91,39604,9291.312999,9291.630259,0.003415,10.856347,79.600428,57.114797,192.549776,1.303383
MAC000182.txt,11,91,35470,4486.393001,4486.584695,0.004273,14.905621,97.242517,68.007258,184.806412,0.681920
MAC000183.txt,11,91,38779,8687.640002,8687.839367,0.002295,13.855867,95.779533,82.234252,163.354594,0.577466
MAC000184.txt,11,91,29658,5846.653000,5846.719380,0.001135,11.759192,75.803574,47.224646,162.235011,0.752141
MAC000185.txt,11,91,39544,4846.502000,4847.198970,0.014381,18.112426,106.079390,80.916134,128.792796,0.652665
MAC000186.txt,11,91,39500,3302.782000,3303.000554,0.006617,11.787886,96.935055,61.803652,151.026150,0.727327
MAC000187.txt,11,91,39510,6972.731000,6972.586664,-0.002070,14.149924,100.967293,70.123255,193.904329,0.838378
MAC000188.txt,11,91,39496,3721.004000,3720.878655,-0.003369,15.976251,90.401004,55.430396,181.244295,0.719512
MAC000189.txt,11,91,39509,10717.720996,10716.868715,-0.007952,12.543001,65.753719,85.956868,195.969569,0.795678
MAC000190.txt,11,91,39498,5569.894001,5570.425033,0.009534,14.826458,69.384738,58.597121,185.801344,0.565578
MAC000191.txt,11,91,39497,13365.663000,13365.282330,-0.002848,14.972086,92.764959,64.382408,235.452954,1.404620
MAC000192.txt,11,91,39500,6178.855001,6178.521075,-0.005404,19.105832,114.569854,80.910952,168.173217,0.647105
MAC000193.txt,11,91,39506,9614.660001,9615.163569,0.005238,12.879402,88.409436,84.862810,131.747936,0.628866
MAC000194.txt,11,91,39488,7765.580999,7765.401075,-0.002317,14.166333,115.808003,62.269431,148.356396,0.693807
MAC000195.txt,11,91,39500,13288.058000,13287.641746,-0.003133,15.983792,100.868689,77.181519,173.096462,0.659526
MAC000196.txt,11,91,35227,2087.777000,2087.501886,-0.013177,14.848543,95.072011,69.481562,147.235919,0.747906
MAC000198.txt,11,91,39498,10536.800002,10536.825330,0.000240,17.396025,95.861772,62.887343,189.795694,1.116726
MAC000199.txt,11,91,39494,4944.248000,4944.503441,0.005166,12.943880,116.584693,165.973517,242.095923,0.733660
MAC000200.txt,11,91,39456,3667.247999,3666.863512,-0.010484,16.831735,93.825341,73.676015,256.651463,1.658600
MAC000201.txt,11,91,39463,7225.624999,7225.774788,0.002073,28.161174,112.048564,90.778850,218.042707,0.886305
MAC000202.txt,11,91,26827,9433.261002,9432.986852,-0.002906,20.626170,70.870011,67.832291,134.126848,0.749428
MAC000203.txt,11,91,39442,5195.898000,5196.573655,0.013004,19.174328,96.123333,67.127400,255.110194,0.811004
MAC000204.txt,11,91,24655,1822.806000,1823.170744,0.020010,16.798101,61.985198,44.218930,124.363775,1.322563
MAC000205.txt,11,91,39456,9994.946999,9995.471078,0.005243,18.304483,90.206700,76.239499,200.480168,0.933038
MAC000206.txt,11,91,39451,8819.124001,8819.199306,0.000854,19.546470,104.053455,93.114092,194.270209,0.765179
MAC000207.txt,11,91,39435,12316.405999,12316.028038,-0.003069,23.871440,93.634237,89.875566,242.712297,0.586242
