Name,logn,logq,RealRes,RealResPol,result,error,errorPol,tinit,tcsv,tenc,tdist,tdec,in_mean,in_std,in_min,in_max
Data/dataUsedFor1k/MAC000034.txt13,12,106,234.445700,252.225986,252.316484,7.622569,0.035880,170.182906,20.761750,119.330096,1238.563097,85.929333,0.443464,0.859452,0.000000,3.852000
Data/dataUsedFor1k/MAC000034.txt14,12,106,392.437797,397.065802,397.385884,1.260859,0.080612,170.182906,20.761750,119.330096,1238.563097,85.929333,0.591038,1.205115,0.000000,6.094000
Data/dataUsedFor1k/MAC000034.txt15,12,106,564.742502,545.142422,545.303701,-3.442065,0.029585,170.182906,20.761750,119.330096,1238.563097,85.929333,0.739569,1.464977,0.000000,6.528000
Data/dataUsedFor1k/MAC000034.txt16,12,106,580.627603,558.661636,558.532253,-3.805425,-0.023159,170.182906,20.761750,119.330096,1238.563097,85.929333,0.758691,1.478178,0.000000,6.284000
Data/dataUsedFor1k/MAC000034.txt17,12,106,426.832901,423.687819,423.867025,-0.694856,0.042297,170.182906,20.761750,119.330096,1238.563097,85.929333,0.619575,1.254374,0.000000,5.957000
Data/dataUsedFor1k/MAC000034.txt18,12,106,70.417400,73.321595,73.225724,3.988112,-0.130753,170.182906,20.761750,119.330096,1238.563097,85.929333,0.171917,0.242036,0.000000,1.943000
Data/dataUsedFor1k/MAC000034.txt19,12,106,60.432800,63.284423,63.225974,4.621950,-0.092361,170.182906,20.761750,119.330096,1238.563097,85.929333,0.147541,0.204117,0.000000,1.842000
Data/dataUsedFor1k/MAC000034.txt20,12,106,36.054000,40.466435,40.448093,12.187534,-0.045326,170.182906,20.761750,119.330096,1238.563097,85.929333,0.088022,0.098802,0.000000,1.571000
Data/dataUsedFor1k/MAC000034.txt21,12,106,34.592200,39.113035,39.130241,13.118682,0.043989,170.182906,20.761750,119.330096,1238.563097,85.929333,0.084454,0.088034,0.000000,1.534000
Data/dataUsedFor1k/MAC000034.txt22,12,106,34.991400,39.661272,39.680558,13.400888,0.048627,170.182906,20.761750,119.330096,1238.563097,85.929333,0.085428,0.099121,0.000000,1.801000
Data/dataUsedFor1k/MAC000034.txt23,12,106,35.418600,39.977985,39.974824,12.863930,-0.007908,170.182906,20.761750,119.330096,1238.563097,85.929333,0.086420,0.099391,0.000000,2.070000
Data/dataUsedFor1k/MAC000034.txt24,12,106,37.385400,41.832182,41.837004,11.907333,0.011528,170.182906,20.761750,119.330096,1238.563097,85.929333,0.091273,0.112724,0.000000,1.712000
Data/dataUsedFor1k/MAC000034.txt25,12,106,114.784600,127.750329,127.802293,11.340975,0.040676,170.182906,20.761750,119.330096,1238.563097,85.929333,0.264972,0.499603,0.000000,3.860000
Data/dataUsedFor1k/MAC000034.txt26,12,106,358.915599,374.679296,374.743181,4.409834,0.017051,170.182906,20.761750,119.330096,1238.563097,85.929333,0.569360,1.157901,0.000000,6.338000
Data/dataUsedFor1k/MAC000034.txt27,12,106,562.144802,540.227963,540.204026,-3.903047,-0.004431,170.182906,20.761750,119.330096,1238.563097,85.929333,0.724860,1.470556,0.000000,6.510000
Data/dataUsedFor1k/MAC000034.txt28,12,106,589.325898,562.208209,562.076557,-4.623815,-0.023417,170.182906,20.761750,119.330096,1238.563097,85.929333,0.737042,1.517135,0.000000,6.289000
Data/dataUsedFor1k/MAC000035.txt0,12,106,145.405500,151.622686,151.682426,4.316842,0.039400,147.176808,19.740093,121.247477,1261.276663,84.537156,0.352622,0.424411,0.000000,2.988000
Data/dataUsedFor1k/MAC000035.txt1,12,106,151.375100,159.880405,159.935159,5.654866,0.034247,147.176808,19.740093,121.247477,1261.276663,84.537156,0.366868,0.452439,0.000000,3.218000
Data/dataUsedFor1k/MAC000035.txt2,12,106,221.817700,244.964980,245.076254,10.485437,0.045424,147.176808,19.740093,121.247477,1261.276663,84.537156,0.523022,0.633388,0.000000,3.214000
Data/dataUsedFor1k/MAC000035.txt3,12,106,108.027700,111.330020,111.317216,3.045068,-0.011500,147.176808,19.740093,121.247477,1261.276663,84.537156,0.263308,0.338591,0.000000,2.335000
Data/dataUsedFor1k/MAC000035.txt4,12,106,129.131800,132.925334,132.916566,2.930933,-0.006596,147.176808,19.740093,121.247477,1261.276663,84.537156,0.314452,0.376160,0.000000,2.362000
Data/dataUsedFor1k/MAC000035.txt5,12,106,127.570100,129.246675,129.131785,1.224178,-0.088892,147.176808,19.740093,121.247477,1261.276663,84.537156,0.311018,0.347645,0.000000,2.496000
Data/dataUsedFor1k/MAC000035.txt6,12,106,90.415800,91.033789,91.052845,0.704572,0.020933,147.176808,19.740093,121.247477,1261.276663,84.537156,0.220742,0.261728,0.000000,1.745000
Data/dataUsedFor1k/MAC000035.txt7,12,106,77.678200,78.612026,78.641718,1.240397,0.037770,147.176808,19.740093,121.247477,1261.276663,84.537156,0.189360,0.232013,0.000000,2.377000
Data/dataUsedFor1k/MAC000035.txt8,12,106,60.493900,62.884316,62.878724,3.942255,-0.008894,147.176808,19.740093,121.247477,1261.276663,84.537156,0.146671,0.201692,0.000000,2.981000
Data/dataUsedFor1k/MAC000035.txt9,12,106,85.624200,87.431395,87.537206,2.234188,0.121022,147.176808,19.740093,121.247477,1261.276663,84.537156,0.209004,0.268595,0.000000,2.030000
Data/dataUsedFor1k/MAC000035.txt10,12,106,119.253500,120.050757,119.986946,0.615031,-0.053153,147.176808,19.740093,121.247477,1261.276663,84.537156,0.290684,0.324756,0.000000,2.487000
Data/dataUsedFor1k/MAC000035.txt11,12,106,133.808400,136.636548,136.593475,2.081390,-0.031524,147.176808,19.740093,121.247477,1261.276663,84.537156,0.326336,0.368569,0.000000,2.207000
Data/dataUsedFor1k/MAC000035.txt12,12,106,148.405000,156.025704,155.927339,5.068791,-0.063044,147.176808,19.740093,121.247477,1261.276663,84.537156,0.358541,0.445727,0.000000,2.827000
Data/dataUsedFor1k/MAC000035.txt13,12,106,132.079500,135.200573,135.177470,2.345534,-0.017088,147.176808,19.740093,121.247477,1261.276663,84.537156,0.321838,0.371147,0.000000,2.375000
Data/dataUsedFor1k/MAC000035.txt14,12,106,185.896600,197.434403,197.421354,6.199551,-0.006609,147.176808,19.740093,121.247477,1261.276663,84.537156,0.446348,0.511623,0.000000,3.217000
Data/dataUsedFor1k/MAC000035.txt15,12,106,180.270300,188.082111,188.046978,4.313899,-0.018679,147.176808,19.740093,121.247477,1261.276663,84.537156,0.435803,0.466540,0.000000,2.727000
Data/dataUsedFor1k/MAC000035.txt16,12,106,200.578700,211.105490,210.999079,5.195157,-0.050407,147.176808,19.740093,121.247477,1261.276663,84.537156,0.487250,0.487832,0.000000,2.641000
Data/dataUsedFor1k/MAC000035.txt17,12,106,138.477500,141.008452,140.930800,1.771623,-0.055069,147.176808,19.740093,121.247477,1261.276663,84.537156,0.337285,0.372169,0.000000,2.341000
Data/dataUsedFor1k/MAC000035.txt18,12,106,58.626600,62.221728,62.184551,6.068834,-0.059749,147.176808,19.740093,121.247477,1261.276663,84.537156,0.142753,0.214354,0.000000,2.275000
Data/dataUsedFor1k/MAC000035.txt19,12,106,91.364000,93.499231,93.463649,2.298114,-0.038056,147.176808,19.740093,121.247477,1261.276663,84.537156,0.223057,0.287599,0.000000,1.854000
Data/dataUsedFor1k/MAC000035.txt20,12,106,82.914300,83.235483,83.250020,0.404900,0.017464,147.176808,19.740093,121.247477,1261.276663,84.537156,0.202390,0.235810,0.000000,2.051000
Data/dataUsedFor1k/MAC000035.txt21,12,106,92.433000,92.115854,92.019068,-0.447819,-0.105070,147.176808,19.740093,121.247477,1261.276663,84.537156,0.225667,0.251458,0.000000,1.803000
Data/dataUsedFor1k/MAC000035.txt22,12,106,91.433600,92.971331,92.900536,1.604373,-0.076147,147.176808,19.740093,121.247477,1261.276663,84.537156,0.223043,0.279734,0.000000,2.210000
Data/dataUsedFor1k/MAC000035.txt23,12,106,97.578200,97.500986,97.462524,-0.118546,-0.039447,147.176808,19.740093,121.247477,1261.276663,84.537156,0.238068,0.269115,0.000000,2.200000
Data/dataUsedFor1k/MAC000035.txt24,12,106,105.015500,105.674087,105.706736,0.658223,0.030896,147.176808,19.740093,121.247477,1261.276663,84.537156,0.256120,0.296829,0.000000,2.363000
Data/dataUsedFor1k/MAC000035.txt25,12,106,132.958400,133.607615,133.600705,0.483087,-0.005172,147.176808,19.740093,121.247477,1261.276663,84.537156,0.323637,0.344259,0.000000,2.526000
Data/dataUsedFor1k/MAC000035.txt26,12,106,181.676900,187.383632,187.514479,3.213165,0.069828,147.176808,19.740093,121.247477,1261.276663,84.537156,0.443132,0.432388,0.000000,2.142000
Data/dataUsedFor1k/MAC000035.txt27,12,106,151.350300,154.518067,154.645107,2.176941,0.082217,147.176808,19.740093,121.247477,1261.276663,84.537156,0.368200,0.393290,0.000000,3.161000
Data/dataUsedFor1k/MAC000035.txt28,12,106,187.783400,191.575938,191.611684,2.038670,0.018659,147.176808,19.740093,121.247477,1261.276663,84.537156,0.457410,0.417358,0.000000,2.385000
Data/dataUsedFor1k/MAC000036.txt0,12,106,14.720600,23.738059,23.781575,61.553025,0.183317,160.288762,20.223287,118.875218,1200.670912,87.444891,0.035939,0.060383,0.000000,0.354000
Data/dataUsedFor1k/MAC000036.txt1,12,106,14.356400,23.471417,23.462067,63.425840,-0.039836,160.288762,20.223287,118.875218,1200.670912,87.444891,0.035050,0.060465,0.000000,0.421000
Data/dataUsedFor1k/MAC000036.txt2,12,106,15.574200,24.503888,24.508957,57.368962,0.020685,160.288762,20.223287,118.875218,1200.670912,87.444891,0.038023,0.069409,0.000000,0.701000
Data/dataUsedFor1k/MAC000036.txt3,12,106,15.232800,24.158739,24.049587,57.880277,-0.451813,160.288762,20.223287,118.875218,1200.670912,87.444891,0.037189,0.063395,0.000000,0.430000
Data/dataUsedFor1k/MAC000036.txt4,12,106,15.471000,24.329987,24.342117,57.340295,0.049858,160.288762,20.223287,118.875218,1200.670912,87.444891,0.037771,0.063113,0.000000,0.482000
Data/dataUsedFor1k/MAC000036.txt5,12,106,15.530800,24.369839,24.390488,57.045923,0.084732,160.288762,20.223287,118.875218,1200.670912,87.444891,0.037917,0.062828,0.000000,0.441000
Data/dataUsedFor1k/MAC000036.txt6,12,106,15.742600,24.475397,24.397314,54.976397,-0.319026,160.288762,20.223287,118.875218,1200.670912,87.444891,0.038434,0.059302,0.000000,0.460000
Data/dataUsedFor1k/MAC000036.txt7,12,106,15.838400,24.530682,24.480879,54.566617,-0.203024,160.288762,20.223287,118.875218,1200.670912,87.444891,0.038668,0.058190,0.000000,0.310000
Data/dataUsedFor1k/MAC000036.txt8,12,106,16.479200,25.040964,25.070972,52.137069,0.119836,160.288762,20.223287,118.875218,1200.670912,87.444891,0.040232,0.060884,0.000000,0.458000
Data/dataUsedFor1k/MAC000036.txt9,12,106,16.892800,25.316834,25.270666,49.594300,-0.182361,160.288762,20.223287,118.875218,1200.670912,87.444891,0.041242,0.058781,0.000000,0.374000
Data/dataUsedFor1k/MAC000036.txt10,12,106,14.604800,23.573059,23.546741,61.226039,-0.111644,160.288762,20.223287,118.875218,1200.670912,87.444891,0.035656,0.054456,0.000000,0.427000
Data/dataUsedFor1k/MAC000036.txt11,12,106,14.753200,23.694640,23.632961,60.188715,-0.260307,160.288762,20.223287,118.875218,1200.670912,87.444891,0.036019,0.055421,0.000000,0.397000
Data/dataUsedFor1k/MAC000036.txt12,12,106,14.022600,23.136460,23.198321,65.435230,0.267375,160.288762,20.223287,118.875218,1200.670912,87.444891,0.034235,0.053773,0.000000,0.310000
Data/dataUsedFor1k/MAC000036.txt13,12,106,13.626600,22.861374,22.833151,67.563080,-0.123454,160.288762,20.223287,118.875218,1200.670912,87.444891,0.033268,0.055005,0.000000,0.431000
Data/dataUsedFor1k/MAC000036.txt14,12,106,13.624200,22.884690,22.847091,67.694920,-0.164296,160.288762,20.223287,118.875218,1200.670912,87.444891,0.033262,0.056915,0.000000,0.412000
Data/dataUsedFor1k/MAC000036.txt15,12,106,14.203000,23.326202,23.278146,63.895978,-0.206017,160.288762,20.223287,118.875218,1200.670912,87.444891,0.034675,0.058131,0.000000,0.398000
Data/dataUsedFor1k/MAC000036.txt16,12,106,13.542000,22.805487,22.714648,67.734814,-0.398321,160.288762,20.223287,118.875218,1200.670912,87.444891,0.033062,0.055484,0.000000,0.419000
Data/dataUsedFor1k/MAC000036.txt17,12,106,14.101600,23.251639,23.193067,64.471171,-0.251907,160.288762,20.223287,118.875218,1200.670912,87.444891,0.034428,0.058127,0.000000,0.414000
Data/dataUsedFor1k/MAC000036.txt18,12,106,15.224200,24.055296,23.993566,57.601492,-0.256615,160.288762,20.223287,118.875218,1200.670912,87.444891,0.037168,0.056488,0.000000,0.354000
Data/dataUsedFor1k/MAC000036.txt19,12,106,15.058800,23.924628,23.902583,58.728336,-0.092146,160.288762,20.223287,118.875218,1200.670912,87.444891,0.036765,0.055812,0.000000,0.295000
Data/dataUsedFor1k/MAC000036.txt20,12,106,15.514800,24.240144,24.219987,56.108922,-0.083157,160.288762,20.223287,118.875218,1200.670912,87.444891,0.037878,0.054242,0.000000,0.296000
Data/dataUsedFor1k/MAC000036.txt21,12,106,17.174000,25.505396,25.430311,48.074479,-0.294387,160.288762,20.223287,118.875218,1200.670912,87.444891,0.041929,0.057372,0.000000,0.402000
Data/dataUsedFor1k/MAC000036.txt22,12,106,17.126400,25.450882,25.472404,48.731804,0.084560,160.288762,20.223287,118.875218,1200.670912,87.444891,0.041812,0.055917,0.000000,0.398000
Data/dataUsedFor1k/MAC000036.txt23,12,106,14.796800,23.677111,23.695574,60.139855,0.077978,160.288762,20.223287,118.875218,1200.670912,87.444891,0.036125,0.051464,0.000000,0.275000
Data/dataUsedFor1k/MAC000036.txt24,12,106,14.125600,23.185710,23.079790,63.389801,-0.456836,160.288762,20.223287,118.875218,1200.670912,87.444891,0.034486,0.051636,0.000000,0.383000
Data/dataUsedFor1k/MAC000036.txt25,12,106,13.752800,22.931286,22.981016,67.100635,0.216866,160.288762,20.223287,118.875218,1200.670912,87.444891,0.033576,0.053214,0.000000,0.328000
Data/dataUsedFor1k/MAC000036.txt26,12,106,14.249600,23.341681,23.283990,63.401006,-0.247162,160.288762,20.223287,118.875218,1200.670912,87.444891,0.034789,0.056738,0.000000,0.370000
Data/dataUsedFor1k/MAC000036.txt27,12,106,13.605800,22.834183,22.826474,67.770168,-0.033764,160.288762,20.223287,118.875218,1200.670912,87.444891,0.033217,0.054073,0.000000,0.360000
Data/dataUsedFor1k/MAC000036.txt28,12,106,14.608800,23.586060,23.528917,61.059890,-0.242274,160.288762,20.223287,118.875218,1200.670912,87.444891,0.035666,0.055238,0.000000,0.399000
Data/dataUsedFor1k/MAC000037.txt0,12,106,0.528600,13.089132,13.087393,2375.859482,-0.013285,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001291,0.025686,0.000000,0.709000
Data/dataUsedFor1k/MAC000037.txt1,12,106,0.345400,12.946919,12.930218,3643.548819,-0.128999,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000843,0.023770,0.000000,0.908000
Data/dataUsedFor1k/MAC000037.txt2,12,106,0.428400,13.009598,12.946666,2922.097469,-0.483739,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001046,0.024353,0.000000,0.801000
Data/dataUsedFor1k/MAC000037.txt3,12,106,0.298600,12.909305,12.937929,4232.863037,0.221733,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000729,0.023018,0.000000,0.752000
Data/dataUsedFor1k/MAC000037.txt4,12,106,0.289600,12.889154,12.787617,4315.613661,-0.787770,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000707,0.020320,0.000000,0.654000
Data/dataUsedFor1k/MAC000037.txt5,12,106,0.378200,12.993265,12.993563,3335.632755,0.002296,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000923,0.027569,0.000000,0.992000
Data/dataUsedFor1k/MAC000037.txt6,12,106,0.573600,13.149306,13.196253,2200.602014,0.357030,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001400,0.029970,0.000000,0.843000
Data/dataUsedFor1k/MAC000037.txt7,12,106,0.504200,13.085456,13.036692,2485.619233,-0.372660,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001231,0.027881,0.000000,0.843000
Data/dataUsedFor1k/MAC000037.txt8,12,106,0.437600,13.025861,12.964936,2862.736763,-0.467722,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001068,0.025992,0.000000,0.768000
Data/dataUsedFor1k/MAC000037.txt9,12,106,0.565400,13.142173,13.129045,2222.080741,-0.099896,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001380,0.029790,0.000000,0.757000
Data/dataUsedFor1k/MAC000037.txt10,12,106,0.503000,13.076504,13.071047,2498.617779,-0.041727,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001228,0.026614,0.000000,0.800000
Data/dataUsedFor1k/MAC000037.txt11,12,106,0.514200,13.106313,13.067794,2441.383582,-0.293891,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001255,0.029902,0.000000,0.812000
Data/dataUsedFor1k/MAC000037.txt12,12,106,0.504000,13.085681,13.078914,2495.022641,-0.051716,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001230,0.027937,0.000000,0.748000
Data/dataUsedFor1k/MAC000037.txt13,12,106,0.375600,12.966847,13.026690,3368.234713,0.461506,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000917,0.023467,0.000000,0.802000
Data/dataUsedFor1k/MAC000037.txt14,12,106,0.261000,12.868253,12.925984,4852.484294,0.448633,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000637,0.020227,0.000000,0.681000
Data/dataUsedFor1k/MAC000037.txt15,12,106,0.552000,13.140070,13.133630,2279.280738,-0.049010,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001348,0.030843,0.000000,0.815000
Data/dataUsedFor1k/MAC000037.txt16,12,106,0.346600,12.954315,12.980031,3644.960005,0.198516,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000846,0.024915,0.000000,0.849000
Data/dataUsedFor1k/MAC000037.txt17,12,106,0.398600,12.994680,12.966298,3152.959969,-0.218409,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000973,0.025450,0.000000,0.761000
Data/dataUsedFor1k/MAC000037.txt18,12,106,0.399600,12.985197,12.989811,3150.703391,0.035530,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000976,0.023680,0.000000,0.646000
Data/dataUsedFor1k/MAC000037.txt19,12,106,0.293800,12.890509,12.909887,4294.107295,0.150327,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000717,0.019971,0.000000,0.742000
Data/dataUsedFor1k/MAC000037.txt20,12,106,0.558600,13.118231,13.091377,2243.604894,-0.204709,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001364,0.026922,0.000000,0.665000
Data/dataUsedFor1k/MAC000037.txt21,12,106,0.713600,13.266302,13.232313,1754.303958,-0.256202,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001742,0.032267,0.000000,0.725000
Data/dataUsedFor1k/MAC000037.txt22,12,106,0.655000,13.215141,13.231592,1920.090394,0.124489,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001599,0.031027,0.000000,0.715000
Data/dataUsedFor1k/MAC000037.txt23,12,106,0.428400,13.018004,12.943159,2921.278885,-0.574940,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001046,0.025783,0.000000,0.706000
Data/dataUsedFor1k/MAC000037.txt24,12,106,0.558000,13.140407,13.177830,2261.618306,0.284794,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001362,0.030291,0.000000,0.862000
Data/dataUsedFor1k/MAC000037.txt25,12,106,0.310400,12.920160,12.860764,4043.287453,-0.459716,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000758,0.023460,0.000000,0.757000
Data/dataUsedFor1k/MAC000037.txt26,12,106,0.459600,13.054343,13.043541,2738.020174,-0.082751,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001122,0.028004,0.000000,0.831000
Data/dataUsedFor1k/MAC000037.txt27,12,106,0.405200,13.004965,12.959546,3098.308432,-0.349247,148.315955,20.069291,116.354062,1215.488708,78.706573,0.000989,0.026365,0.000000,0.836000
Data/dataUsedFor1k/MAC000037.txt28,12,106,0.473800,13.073629,13.099272,2664.726102,0.196142,148.315955,20.069291,116.354062,1215.488708,78.706573,0.001157,0.029360,0.000000,0.857000
Data/dataUsedFor1k/MAC000038.txt0,12,106,77.529100,82.651161,82.695828,6.664243,0.054042,136.789939,22.146651,123.094090,1230.847731,84.246467,0.188441,0.301507,0.000000,2.444000
Data/dataUsedFor1k/MAC000038.txt1,12,106,50.289100,55.638453,55.648064,10.656312,0.017273,136.789939,22.146651,123.094090,1230.847731,84.246467,0.122739,0.212394,0.000000,2.051000
Data/dataUsedFor1k/MAC000038.txt2,12,106,61.570600,66.714244,66.625089,8.209257,-0.133638,136.789939,22.146651,123.094090,1230.847731,84.246467,0.150319,0.251279,0.000000,1.986000
Data/dataUsedFor1k/MAC000038.txt3,12,106,54.785000,60.157721,60.105946,9.712414,-0.086065,136.789939,22.146651,123.094090,1230.847731,84.246467,0.133278,0.233724,0.000000,2.404000
Data/dataUsedFor1k/MAC000038.txt4,12,106,50.254600,55.274700,55.263351,9.966751,-0.020532,136.789939,22.146651,123.094090,1230.847731,84.246467,0.122559,0.206165,0.000000,2.123000
Data/dataUsedFor1k/MAC000038.txt5,12,106,52.394800,57.902944,57.809510,10.334441,-0.161363,136.789939,22.146651,123.094090,1230.847731,84.246467,0.127031,0.229409,0.000000,2.839000
Data/dataUsedFor1k/MAC000038.txt6,12,106,44.712900,49.801481,49.797815,11.372366,-0.007362,136.789939,22.146651,123.094090,1230.847731,84.246467,0.108877,0.182124,0.000000,2.382000
Data/dataUsedFor1k/MAC000038.txt7,12,106,45.069700,49.653232,49.730586,10.341506,0.155788,136.789939,22.146651,123.094090,1230.847731,84.246467,0.109872,0.170895,0.000000,2.221000
Data/dataUsedFor1k/MAC000038.txt8,12,106,48.986300,52.636781,52.682422,7.545216,0.086708,136.789939,22.146651,123.094090,1230.847731,84.246467,0.119026,0.172300,0.000000,2.777000
Data/dataUsedFor1k/MAC000038.txt9,12,106,46.660400,50.374041,50.363413,7.936094,-0.021099,136.789939,22.146651,123.094090,1230.847731,84.246467,0.113917,0.156026,0.000000,1.759000
Data/dataUsedFor1k/MAC000038.txt10,12,106,50.890200,54.870917,54.905708,7.890533,0.063406,136.789939,22.146651,123.094090,1230.847731,84.246467,0.124244,0.185575,0.000000,1.883000
Data/dataUsedFor1k/MAC000038.txt11,12,106,58.623200,61.817201,61.825220,5.462035,0.012972,136.789939,22.146651,123.094090,1230.847731,84.246467,0.143123,0.203643,0.000000,1.943000
Data/dataUsedFor1k/MAC000038.txt12,12,106,69.349200,71.285553,71.240270,2.726881,-0.063524,136.789939,22.146651,123.094090,1230.847731,84.246467,0.169173,0.221384,0.000000,2.186000
Data/dataUsedFor1k/MAC000038.txt13,12,106,79.847200,82.427679,82.476738,3.293213,0.059519,136.789939,22.146651,123.094090,1230.847731,84.246467,0.193790,0.271298,0.000000,2.827000
Data/dataUsedFor1k/MAC000038.txt14,12,106,77.405800,79.662665,79.672087,2.927800,0.011827,136.789939,22.146651,123.094090,1230.847731,84.246467,0.188979,0.252750,0.000000,1.953000
Data/dataUsedFor1k/MAC000038.txt15,12,106,81.288300,83.435795,83.439238,2.646061,0.004126,136.789939,22.146651,123.094090,1230.847731,84.246467,0.198274,0.263138,0.000000,2.113000
Data/dataUsedFor1k/MAC000038.txt16,12,106,73.594300,75.443500,75.422116,2.483638,-0.028344,136.789939,22.146651,123.094090,1230.847731,84.246467,0.179343,0.235629,0.000000,2.390000
Data/dataUsedFor1k/MAC000038.txt17,12,106,67.381900,70.385555,70.477467,4.594063,0.130583,136.789939,22.146651,123.094090,1230.847731,84.246467,0.164417,0.234100,0.000000,2.123000
Data/dataUsedFor1k/MAC000038.txt18,12,106,50.850200,54.857087,54.791085,7.749989,-0.120316,136.789939,22.146651,123.094090,1230.847731,84.246467,0.123871,0.188001,0.000000,2.261000
Data/dataUsedFor1k/MAC000038.txt19,12,106,53.788400,57.899793,57.901719,7.647224,0.003327,136.789939,22.146651,123.094090,1230.847731,84.246467,0.131319,0.201953,0.000000,1.815000
Data/dataUsedFor1k/MAC000038.txt20,12,106,50.525200,54.396391,54.348664,7.567440,-0.087739,136.789939,22.146651,123.094090,1230.847731,84.246467,0.123291,0.181678,0.000000,2.084000
Data/dataUsedFor1k/MAC000038.txt21,12,106,47.910800,51.634755,51.712265,7.934463,0.150113,136.789939,22.146651,123.094090,1230.847731,84.246467,0.116483,0.167609,0.000000,2.649000
Data/dataUsedFor1k/MAC000038.txt22,12,106,52.749500,56.707999,56.666417,7.425505,-0.073327,136.789939,22.146651,123.094090,1230.847731,84.246467,0.128187,0.198134,0.000000,2.524000
Data/dataUsedFor1k/MAC000038.txt23,12,106,52.089600,55.604040,55.662901,6.859913,0.105858,136.789939,22.146651,123.094090,1230.847731,84.246467,0.126980,0.182122,0.000000,2.262000
Data/dataUsedFor1k/MAC000038.txt24,12,106,82.014400,86.660493,86.603562,5.595556,-0.065694,136.789939,22.146651,123.094090,1230.847731,84.246467,0.198934,0.307934,0.000000,2.513000
Data/dataUsedFor1k/MAC000038.txt25,12,106,106.986400,109.886494,109.892858,2.716662,0.005792,136.789939,22.146651,123.094090,1230.847731,84.246467,0.259967,0.335304,0.000000,2.412000
Data/dataUsedFor1k/MAC000038.txt26,12,106,96.345900,98.614691,98.612200,2.352254,-0.002526,136.789939,22.146651,123.094090,1230.847731,84.246467,0.235022,0.301604,0.000000,2.199000
Data/dataUsedFor1k/MAC000038.txt27,12,106,88.989400,91.171272,91.100801,2.372643,-0.077296,136.789939,22.146651,123.094090,1230.847731,84.246467,0.217255,0.282680,0.000000,2.006000
Data/dataUsedFor1k/MAC000038.txt28,12,106,80.895900,82.898498,82.859443,2.427247,-0.047112,136.789939,22.146651,123.094090,1230.847731,84.246467,0.197225,0.260182,0.000000,2.375000
Data/dataUsedFor1k/MAC000039.txt0,12,106,56.874600,60.890335,60.895312,7.069433,0.008173,148.525093,22.088743,142.210649,1181.799281,81.592448,0.138854,0.213147,0.000000,1.563000
Data/dataUsedFor1k/MAC000039.txt1,12,106,54.723800,59.140970,59.145712,8.080418,0.008018,148.525093,22.088743,142.210649,1181.799281,81.592448,0.133603,0.212272,0.000000,1.945000
Data/dataUsedFor1k/MAC000039.txt2,12,106,49.045200,54.401997,54.369371,10.855641,-0.059973,148.525093,22.088743,142.210649,1181.799281,81.592448,0.119739,0.206849,0.000000,1.944000
Data/dataUsedFor1k/MAC000039.txt3,12,106,45.907600,51.334219,51.380502,11.921560,0.090160,148.525093,22.088743,142.210649,1181.799281,81.592448,0.112079,0.193739,0.000000,1.803000
Data/dataUsedFor1k/MAC000039.txt4,12,106,51.166200,55.701238,55.759394,8.977007,0.104406,148.525093,22.088743,142.210649,1181.799281,81.592448,0.124917,0.199165,0.000000,1.655000
Data/dataUsedFor1k/MAC000039.txt5,12,106,47.644600,52.970776,52.982037,11.202606,0.021259,148.525093,22.088743,142.210649,1181.799281,81.592448,0.116320,0.199825,0.000000,1.757000
Data/dataUsedFor1k/MAC000039.txt6,12,106,48.887600,53.748617,53.742746,9.931242,-0.010924,148.525093,22.088743,142.210649,1181.799281,81.592448,0.119354,0.195624,0.000000,1.607000
Data/dataUsedFor1k/MAC000039.txt7,12,106,40.445200,46.200870,46.115280,14.019165,-0.185257,148.525093,22.088743,142.210649,1181.799281,81.592448,0.098743,0.172859,0.000000,1.608000
